# Cascadia data from XML files, original errors
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 45.276 -119.634
> 10 109
8.623158E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYX   -2.618400E-01   -1.580700E-01    7.968940E-04
8.623158E+02 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYY   -6.705700E-02   -1.388200E-01    1.354696E-03
1.638400E+03 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXX   -1.414300E-02   -1.002600E-02    1.431188E-03
1.638400E+03 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXY    1.642300E-01    2.337400E-01    2.086983E-03
1.638400E+03 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYX   -2.304700E-01   -1.214600E-01    1.329737E-03
1.638400E+03 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYY   -3.226700E-02   -1.008200E-01    1.939072E-03
4.681143E+03 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXX   -5.323500E-03   -6.464100E-03    1.728844E-03
4.681143E+03 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXY    8.059100E-02    1.161900E-01    2.017127E-03
4.681143E+03 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYX   -1.644800E-01   -1.047100E-01    1.872165E-03
4.681143E+03 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYY    9.413500E-03   -5.326100E-02    2.184353E-03
1.872457E+04 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXX   -5.507100E-05   -1.774400E-03    9.018703E-03
1.872457E+04 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZXY    3.444700E-02    5.145000E-02    7.014699E-03
1.872457E+04 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYX   -8.061300E-02   -6.745000E-02    6.519663E-03
1.872457E+04 ORL03   42.187 -122.606  -373865.907  -213399.580        0.000 ZYY    2.439500E-02   -9.326600E-03    5.070996E-03
1.163636E+01 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXX    9.411800E-02    2.671400E-01    6.462353E-03
